amfi_code,date,nav,daily_return,scheme,rolling_sharpe
119551,2025-04-01,82.6586,0.0030713969334572,SBI Bluechip Fund - Regular Plan - Growth,3.4887955755313014
119551,2025-04-02,84.5115,0.022416300300271,SBI Bluechip Fund - Regular Plan - Growth,3.8011259940020494
119551,2025-04-03,84.0809,-0.0050951645634026,SBI Bluechip Fund - Regular Plan - Growth,3.8534626874165534
119551,2025-04-04,83.7313,-0.0041579003079176,SBI Bluechip Fund - Regular Plan - Growth,3.6119052444701305
119551,2025-04-07,83.3153,-0.0049682735130114,SBI Bluechip Fund - Regular Plan - Growth,3.6011144055471864
119551,2025-04-08,82.951,-0.0043725462190017,SBI Bluechip Fund - Regular Plan - Growth,3.4598021452685277
119551,2025-04-09,82.5286,-0.0050921628431241,SBI Bluechip Fund - Regular Plan - Growth,2.951399085669724
119551,2025-04-10,83.4416,0.0110628315517287,SBI Bluechip Fund - Regular Plan - Growth,3.1829254424791382
119551,2025-04-11,84.5371,0.0131289428774137,SBI Bluechip Fund - Regular Plan - Growth,3.222564014565496
119551,2025-04-14,84.156,-0.004508079884453,SBI Bluechip Fund - Regular Plan - Growth,3.2529692305209115
119551,2025-04-15,83.5836,-0.0068016540710109,SBI Bluechip Fund - Regular Plan - Growth,3.07772520675396
119551,2025-04-16,83.9751,0.0046839332117782,SBI Bluechip Fund - Regular Plan - Growth,2.8746093543765157
119551,2025-04-17,83.6103,-0.0043441448715154,SBI Bluechip Fund - Regular Plan - Growth,2.8915768879974095
119551,2025-04-18,84.1217,0.0061164712960006,SBI Bluechip Fund - Regular Plan - Growth,2.706869422303192
119551,2025-04-21,84.3159,0.0023085600980483,SBI Bluechip Fund - Regular Plan - Growth,2.6110433443227232
119551,2025-04-22,83.2392,-0.0127698334477839,SBI Bluechip Fund - Regular Plan - Growth,2.3808861604863663
119551,2025-04-23,84.4265,0.0142637122894022,SBI Bluechip Fund - Regular Plan - Growth,2.5320611631131618
119551,2025-04-24,85.8186,0.0164888986278004,SBI Bluechip Fund - Regular Plan - Growth,2.6565776701798707
119551,2025-04-25,85.4001,-0.0048765652201272,SBI Bluechip Fund - Regular Plan - Growth,2.412220571468912
119551,2025-04-28,85.1525,-0.0028992940289296,SBI Bluechip Fund - Regular Plan - Growth,2.6870506602033526
119551,2025-04-29,85.4115,0.0030416018320071,SBI Bluechip Fund - Regular Plan - Growth,2.900910423511136
119551,2025-04-30,85.708,0.0034714294913447,SBI Bluechip Fund - Regular Plan - Growth,3.018551930327198
119551,2025-05-01,86.2517,0.0063436318663367,SBI Bluechip Fund - Regular Plan - Growth,3.1591199599474726
119551,2025-05-02,87.8398,0.018412390712299,SBI Bluechip Fund - Regular Plan - Growth,3.3588684819622507
119551,2025-05-05,87.7481,-0.0010439459106237,SBI Bluechip Fund - Regular Plan - Growth,3.287843808232235
119551,2025-05-06,87.1774,-0.0065038445276875,SBI Bluechip Fund - Regular Plan - Growth,3.420959964578075
119551,2025-05-07,86.1678,-0.0115809831447142,SBI Bluechip Fund - Regular Plan - Growth,3.0321607130936945
119551,2025-05-08,85.6583,-0.0059128816100678,SBI Bluechip Fund - Regular Plan - Growth,2.7649127833726896
119551,2025-05-09,85.6775,0.0002241464049601,SBI Bluechip Fund - Regular Plan - Growth,2.6540204964236986
119551,2025-05-12,87.0892,0.0164769046715882,SBI Bluechip Fund - Regular Plan - Growth,2.757530140849655
119551,2025-05-13,86.7373,-0.0040406847232492,SBI Bluechip Fund - Regular Plan - Growth,2.5028439728718372
119551,2025-05-14,86.9535,0.0024925839287135,SBI Bluechip Fund - Regular Plan - Growth,2.4597895873261986
119551,2025-05-15,86.9857,0.000370312868372,SBI Bluechip Fund - Regular Plan - Growth,2.470237226033196
119551,2025-05-16,87.9475,0.0110569898270636,SBI Bluechip Fund - Regular Plan - Growth,3.0501782000358304
119551,2025-05-19,89.9759,0.0230637596293241,SBI Bluechip Fund - Regular Plan - Growth,3.332829268868145
119551,2025-05-20,89.6018,-0.004157780027763,SBI Bluechip Fund - Regular Plan - Growth,3.186949636098662
119551,2025-05-21,89.262,-0.0037923345289937,SBI Bluechip Fund - Regular Plan - Growth,3.039185727529122
119551,2025-05-22,90.1342,0.0097712352400798,SBI Bluechip Fund - Regular Plan - Growth,3.4930751134691094
119551,2025-05-23,90.7247,0.0065513423317673,SBI Bluechip Fund - Regular Plan - Growth,3.8514394950958604
119551,2025-05-26,92.2619,0.0169435666362081,SBI Bluechip Fund - Regular Plan - Growth,3.9507117801384966
119551,2025-05-27,92.7861,0.0056816519061497,SBI Bluechip Fund - Regular Plan - Growth,4.063728350966815
119551,2025-05-28,92.5403,-0.0026491036911778,SBI Bluechip Fund - Regular Plan - Growth,3.8697501709135183
119551,2025-05-29,93.0716,0.0057412824466747,SBI Bluechip Fund - Regular Plan - Growth,3.9704906006199447
119551,2025-05-30,94.0346,0.010346872730242,SBI Bluechip Fund - Regular Plan - Growth,4.149775363610059
119551,2025-06-02,94.7664,0.0077822418556574,SBI Bluechip Fund - Regular Plan - Growth,4.132066042687917
119551,2025-06-03,95.2404,0.0050017727802258,SBI Bluechip Fund - Regular Plan - Growth,4.331536932988799
119551,2025-06-04,96.1902,0.0099726586616604,SBI Bluechip Fund - Regular Plan - Growth,4.49151321876671
119551,2025-06-05,97.2374,0.0108867639322922,SBI Bluechip Fund - Regular Plan - Growth,4.779682983740442
119551,2025-06-06,98.4808,0.0127872608687604,SBI Bluechip Fund - Regular Plan - Growth,5.0876693504269905
119551,2025-06-09,99.0969,0.0062560417868253,SBI Bluechip Fund - Regular Plan - Growth,5.267929557687374
119551,2025-06-10,99.002,-0.0009576485238187,SBI Bluechip Fund - Regular Plan - Growth,5.191142977623375
119551,2025-06-11,99.1814,0.0018120846043514,SBI Bluechip Fund - Regular Plan - Growth,5.322215389969392
119551,2025-06-12,100.294,0.0112178291494171,SBI Bluechip Fund - Regular Plan - Growth,5.316212962544002
119551,2025-06-13,99.6254,-0.0066664007817017,SBI Bluechip Fund - Regular Plan - Growth,5.335910164205146
119551,2025-06-16,100.0015,0.0037751416807358,SBI Bluechip Fund - Regular Plan - Growth,5.444369659618141
119551,2025-06-17,99.7066,-0.0029489557656634,SBI Bluechip Fund - Regular Plan - Growth,5.454958425831278
119551,2025-06-18,99.7833,0.0007692570000381,SBI Bluechip Fund - Regular Plan - Growth,5.236560638465148
119551,2025-06-19,100.9668,0.0118607021415408,SBI Bluechip Fund - Regular Plan - Growth,5.403431910304943
119551,2025-06-20,101.1893,0.0022036946798353,SBI Bluechip Fund - Regular Plan - Growth,5.267011718169527
119551,2025-06-23,101.283,0.000925987233828,SBI Bluechip Fund - Regular Plan - Growth,5.6531978593807395
119551,2025-06-24,100.1272,-0.0114115893091634,SBI Bluechip Fund - Regular Plan - Growth,5.261152726141914
119551,2025-06-25,100.8404,0.0071229396208023,SBI Bluechip Fund - Regular Plan - Growth,5.23970221385283
119551,2025-06-26,101.4684,0.0062276627224802,SBI Bluechip Fund - Regular Plan - Growth,5.340446753336295
119551,2025-06-27,103.4762,0.019787441213225,SBI Bluechip Fund - Regular Plan - Growth,5.4455293682793355
119551,2025-06-30,103.2489,-0.0021966403868716,SBI Bluechip Fund - Regular Plan - Growth,5.492859327519786
119551,2025-07-01,103.502,0.0024513578352891,SBI Bluechip Fund - Regular Plan - Growth,5.316612591445905
119551,2025-07-02,103.7835,0.0027197542076482,SBI Bluechip Fund - Regular Plan - Growth,5.070188297303757
119551,2025-07-03,105.2917,0.0145321751530831,SBI Bluechip Fund - Regular Plan - Growth,5.389353436361126
119551,2025-07-04,105.2575,-0.000324811927246,SBI Bluechip Fund - Regular Plan - Growth,5.4675004046278834
119551,2025-07-07,105.5713,0.0029812602427381,SBI Bluechip Fund - Regular Plan - Growth,5.294645296396082
119551,2025-07-08,106.1935,0.0058936472317761,SBI Bluechip Fund - Regular Plan - Growth,5.165251878939869
119551,2025-07-09,106.4233,0.0021639742545447,SBI Bluechip Fund - Regular Plan - Growth,5.321244682028799
119551,2025-07-10,106.0599,-0.0034146657733785,SBI Bluechip Fund - Regular Plan - Growth,5.314986235724101
119551,2025-07-11,106.2964,0.0022298719874336,SBI Bluechip Fund - Regular Plan - Growth,5.416344073703345
119551,2025-07-14,107.363,0.0100342062384048,SBI Bluechip Fund - Regular Plan - Growth,5.9571344913077
119551,2025-07-15,106.4503,-0.0085010664754151,SBI Bluechip Fund - Regular Plan - Growth,5.9254954776101485
119551,2025-07-16,106.6302,0.0016899905401863,SBI Bluechip Fund - Regular Plan - Growth,6.215111129175684
119551,2025-07-17,106.0286,-0.0056419288344202,SBI Bluechip Fund - Regular Plan - Growth,6.2343295763745505
119551,2025-07-18,107.2072,0.0111158687373029,SBI Bluechip Fund - Regular Plan - Growth,6.446039066954285
119551,2025-07-21,105.8313,-0.0128340260728757,SBI Bluechip Fund - Regular Plan - Growth,5.970219335316294
119551,2025-07-22,105.3653,-0.0044032342038696,SBI Bluechip Fund - Regular Plan - Growth,5.600134150920162
119551,2025-07-23,105.7709,0.0038494646719555,SBI Bluechip Fund - Regular Plan - Growth,5.928049137666703
119551,2025-07-24,107.2967,0.0144255177936465,SBI Bluechip Fund - Regular Plan - Growth,5.994470010149042
119551,2025-07-25,107.2898,-6.430766277065736e-05,SBI Bluechip Fund - Regular Plan - Growth,6.028209896842478
119551,2025-07-28,106.8209,-0.0043704061336679,SBI Bluechip Fund - Regular Plan - Growth,5.907123811012299
119551,2025-07-29,108.6639,0.0172531779829603,SBI Bluechip Fund - Regular Plan - Growth,6.044319876413836
119551,2025-07-30,107.3404,-0.0121797579508925,SBI Bluechip Fund - Regular Plan - Growth,5.9444891332443035
119551,2025-07-31,105.3333,-0.0186984583623687,SBI Bluechip Fund - Regular Plan - Growth,5.263145460459134
119551,2025-08-01,105.7974,0.0044060140525361,SBI Bluechip Fund - Regular Plan - Growth,5.312257013411284
119551,2025-08-04,105.3843,-0.0039046328170635,SBI Bluechip Fund - Regular Plan - Growth,5.115819539241182
119551,2025-08-05,104.4934,-0.0084538209201939,SBI Bluechip Fund - Regular Plan - Growth,4.834138196806432
119551,2025-08-06,105.2024,0.0067851175289539,SBI Bluechip Fund - Regular Plan - Growth,4.648927019183855
119551,2025-08-07,105.4833,0.002670091176627,SBI Bluechip Fund - Regular Plan - Growth,4.833350614440401
119551,2025-08-08,105.014,-0.0044490454887171,SBI Bluechip Fund - Regular Plan - Growth,4.825703051271394
119551,2025-08-11,103.8885,-0.0107176186032338,SBI Bluechip Fund - Regular Plan - Growth,4.661027706916958
119551,2025-08-12,104.745,0.008244415888188,SBI Bluechip Fund - Regular Plan - Growth,4.929460039282296
119551,2025-08-13,105.4017,0.0062695116712014,SBI Bluechip Fund - Regular Plan - Growth,5.185462678470651
119551,2025-08-14,105.3639,-0.0003586279917686,SBI Bluechip Fund - Regular Plan - Growth,4.970637103890803
119551,2025-08-15,107.1491,0.0169431845252501,SBI Bluechip Fund - Regular Plan - Growth,5.013159390086719
119551,2025-08-18,106.1974,-0.0088820158078789,SBI Bluechip Fund - Regular Plan - Growth,4.890735049440623
119551,2025-08-19,104.8323,-0.0128543636661537,SBI Bluechip Fund - Regular Plan - Growth,4.710844183988899
119551,2025-08-20,104.2483,-0.0055708021287332,SBI Bluechip Fund - Regular Plan - Growth,4.480469171749024
119551,2025-08-21,104.2602,0.0001141505425028,SBI Bluechip Fund - Regular Plan - Growth,4.5854069286401025
119551,2025-08-22,104.5381,0.0026654466421511,SBI Bluechip Fund - Regular Plan - Growth,4.519373500331587
119551,2025-08-25,104.3698,-0.0016099393426893,SBI Bluechip Fund - Regular Plan - Growth,4.433716545103428
119551,2025-08-26,104.7483,0.0036265279803162,SBI Bluechip Fund - Regular Plan - Growth,4.8545302862958675
119551,2025-08-27,103.652,-0.0104660409763213,SBI Bluechip Fund - Regular Plan - Growth,4.330700808602063
119551,2025-08-28,105.0344,0.0133369351290857,SBI Bluechip Fund - Regular Plan - Growth,4.291905564463367
119551,2025-08-29,105.0125,-0.0002085031189781,SBI Bluechip Fund - Regular Plan - Growth,4.405178178468247
119551,2025-09-01,106.1071,0.0104235210094036,SBI Bluechip Fund - Regular Plan - Growth,4.671150696609052
119551,2025-09-02,106.4832,0.0035445318927762,SBI Bluechip Fund - Regular Plan - Growth,4.681364906714529
119551,2025-09-03,106.9682,0.0045547090996513,SBI Bluechip Fund - Regular Plan - Growth,4.702789644289557
119551,2025-09-04,107.5625,0.0055558567873443,SBI Bluechip Fund - Regular Plan - Growth,4.688338318680683
119551,2025-09-05,108.0437,0.0044736780941312,SBI Bluechip Fund - Regular Plan - Growth,4.486961881644275
119551,2025-09-08,108.714,0.0062039711709243,SBI Bluechip Fund - Regular Plan - Growth,4.640485151243023
119551,2025-09-09,110.0526,0.0123130415585848,SBI Bluechip Fund - Regular Plan - Growth,5.035918266591939
119551,2025-09-10,110.3004,0.0022516505743617,SBI Bluechip Fund - Regular Plan - Growth,5.4220064590126285
119551,2025-09-11,111.0495,0.006791453158828,SBI Bluechip Fund - Regular Plan - Growth,5.727163565855417
119551,2025-09-12,111.0189,-0.0002755527940242,SBI Bluechip Fund - Regular Plan - Growth,5.714836831742215
119551,2025-09-15,112.4959,0.0133040410236455,SBI Bluechip Fund - Regular Plan - Growth,5.68289957874541
119551,2025-09-16,111.8846,-0.0054339758160074,SBI Bluechip Fund - Regular Plan - Growth,5.641980809271068
119551,2025-09-17,113.7344,0.0165331064328779,SBI Bluechip Fund - Regular Plan - Growth,5.856527796658454
119551,2025-09-18,113.7528,0.0001617804287885,SBI Bluechip Fund - Regular Plan - Growth,5.851472582381313
119551,2025-09-19,112.3845,-0.0120287148975672,SBI Bluechip Fund - Regular Plan - Growth,5.285633329714026
119551,2025-09-22,112.5695,0.0016461344758396,SBI Bluechip Fund - Regular Plan - Growth,5.003143429618524
119551,2025-09-23,111.9532,-0.005474839987741,SBI Bluechip Fund - Regular Plan - Growth,4.965740094068029
119551,2025-09-24,112.8445,0.0079613624264425,SBI Bluechip Fund - Regular Plan - Growth,5.229440749141573
119551,2025-09-25,112.2547,-0.0052266614677719,SBI Bluechip Fund - Regular Plan - Growth,4.895686640282902
119551,2025-09-26,111.8716,-0.0034127746989658,SBI Bluechip Fund - Regular Plan - Growth,4.669647238033723
119551,2025-09-29,110.0796,-0.016018363910054,SBI Bluechip Fund - Regular Plan - Growth,3.907437965851378
119551,2025-09-30,109.6979,-0.0034674907975682,SBI Bluechip Fund - Regular Plan - Growth,3.703614549825501
119551,2025-10-01,107.4332,-0.0206448801663478,SBI Bluechip Fund - Regular Plan - Growth,3.184134306093567
119551,2025-10-02,105.9976,-0.0133627221380354,SBI Bluechip Fund - Regular Plan - Growth,2.7411701296842517
119551,2025-10-03,106.7659,0.0072482773194864,SBI Bluechip Fund - Regular Plan - Growth,2.6868310669376685
119551,2025-10-06,107.5639,0.0074742965684737,SBI Bluechip Fund - Regular Plan - Growth,2.6812659219058967
119551,2025-10-07,108.0239,0.0042765277198018,SBI Bluechip Fund - Regular Plan - Growth,2.6672599221769695
119551,2025-10-08,107.1619,-0.0079797155999736,SBI Bluechip Fund - Regular Plan - Growth,2.2947466890635355
119551,2025-10-09,107.1721,9.518308279332643e-05,SBI Bluechip Fund - Regular Plan - Growth,2.0872855973939455
119551,2025-10-10,107.224,0.0004842678271677,SBI Bluechip Fund - Regular Plan - Growth,1.8517992876689946
119551,2025-10-13,106.1889,-0.0096536223233604,SBI Bluechip Fund - Regular Plan - Growth,1.508076179290082
119551,2025-10-14,107.6618,0.0138705646258694,SBI Bluechip Fund - Regular Plan - Growth,1.794114619405135
119551,2025-10-15,108.554,0.0082870618919617,SBI Bluechip Fund - Regular Plan - Growth,1.9197157157165747
119551,2025-10-16,108.3986,-0.0014315455902131,SBI Bluechip Fund - Regular Plan - Growth,1.6730312965090903
119551,2025-10-17,108.4803,0.0007536997710302,SBI Bluechip Fund - Regular Plan - Growth,1.8345109807813371
119551,2025-10-20,108.7359,0.0023561881742584,SBI Bluechip Fund - Regular Plan - Growth,1.8059002128038975
119551,2025-10-21,106.8506,-0.0173383399594798,SBI Bluechip Fund - Regular Plan - Growth,1.471262524361155
119551,2025-10-22,106.6729,-0.00166306974411,SBI Bluechip Fund - Regular Plan - Growth,1.4213340505225769
119551,2025-10-23,106.088,-0.0054831170803456,SBI Bluechip Fund - Regular Plan - Growth,1.0769649018099907
119551,2025-10-24,105.2092,-0.0082836890128948,SBI Bluechip Fund - Regular Plan - Growth,0.8583354250920875
119551,2025-10-27,105.0029,-0.0019608551343418,SBI Bluechip Fund - Regular Plan - Growth,0.7994725554126035
119551,2025-10-28,106.7359,0.0165043060715466,SBI Bluechip Fund - Regular Plan - Growth,1.3543160105109402
119551,2025-10-29,107.3963,0.0061872340983679,SBI Bluechip Fund - Regular Plan - Growth,1.3365839492091607
119551,2025-10-30,106.9118,-0.0045113286025681,SBI Bluechip Fund - Regular Plan - Growth,1.1208251311251898
119551,2025-10-31,107.5085,0.0055812361217377,SBI Bluechip Fund - Regular Plan - Growth,0.8568122540643699
119551,2025-11-03,108.8996,0.0129394419976096,SBI Bluechip Fund - Regular Plan - Growth,1.156494147138255
119551,2025-11-04,109.8479,0.0087080209661007,SBI Bluechip Fund - Regular Plan - Growth,1.2783803137983303
119551,2025-11-05,109.9624,0.0010423503772034,SBI Bluechip Fund - Regular Plan - Growth,1.2446473035362302
119551,2025-11-06,109.3932,-0.0051763148130634,SBI Bluechip Fund - Regular Plan - Growth,0.854212971024209
119551,2025-11-07,110.1257,0.0066960286379775,SBI Bluechip Fund - Regular Plan - Growth,0.9958896574048632
119551,2025-11-10,110.5656,0.0039945262549978,SBI Bluechip Fund - Regular Plan - Growth,1.0162299324753585
119551,2025-11-11,111.4994,0.0084456648360791,SBI Bluechip Fund - Regular Plan - Growth,1.065868134019145
119551,2025-11-12,112.1836,0.0061363558907043,SBI Bluechip Fund - Regular Plan - Growth,1.144733150619548
119551,2025-11-13,113.2853,0.0098205085235276,SBI Bluechip Fund - Regular Plan - Growth,1.4080271841375491
119551,2025-11-14,112.81,-0.0041956017241425,SBI Bluechip Fund - Regular Plan - Growth,1.275348030934434
119551,2025-11-17,114.1872,0.012208137576456,SBI Bluechip Fund - Regular Plan - Growth,1.315038067919776
119551,2025-11-18,114.4454,0.0022611991536705,SBI Bluechip Fund - Regular Plan - Growth,1.5422600055654154
119551,2025-11-19,116.6194,0.0189959578978271,SBI Bluechip Fund - Regular Plan - Growth,1.8499128257085509
119551,2025-11-20,115.9725,-0.0055471045126282,SBI Bluechip Fund - Regular Plan - Growth,1.8519630028766885
119551,2025-11-21,117.8225,0.0159520575998621,SBI Bluechip Fund - Regular Plan - Growth,1.9315229592871614
119551,2025-11-24,118.0892,0.0022635744446095,SBI Bluechip Fund - Regular Plan - Growth,2.2601032823337404
119551,2025-11-25,117.4733,-0.0052155489240337,SBI Bluechip Fund - Regular Plan - Growth,2.2422838054488587
119551,2025-11-26,117.0334,-0.0037446807061689,SBI Bluechip Fund - Regular Plan - Growth,2.088044103301647
119551,2025-11-27,116.7635,-0.0023061792616467,SBI Bluechip Fund - Regular Plan - Growth,1.7758475696293703
119551,2025-11-28,117.2615,0.0042650314524659,SBI Bluechip Fund - Regular Plan - Growth,1.8619205912316223
119551,2025-12-01,117.8643,0.0051406471859902,SBI Bluechip Fund - Regular Plan - Growth,2.055732674518852
119551,2025-12-02,117.3299,-0.0045340276911669,SBI Bluechip Fund - Regular Plan - Growth,1.6443536634560003
119551,2025-12-03,117.3653,0.0003017133739993,SBI Bluechip Fund - Regular Plan - Growth,1.9262048681666002
119551,2025-12-04,119.6655,0.0195986377574972,SBI Bluechip Fund - Regular Plan - Growth,2.7364773561143516
119551,2025-12-05,121.5653,0.0158759207958851,SBI Bluechip Fund - Regular Plan - Growth,2.93093991319215
119551,2025-12-08,122.0969,0.0043729584017808,SBI Bluechip Fund - Regular Plan - Growth,3.1069351782651196
119551,2025-12-09,122.2009,0.0008517824776876,SBI Bluechip Fund - Regular Plan - Growth,3.325349615472495
119551,2025-12-10,122.3934,0.0015752748138515,SBI Bluechip Fund - Regular Plan - Growth,3.223376617082163
119551,2025-12-11,123.121,0.005944764995498,SBI Bluechip Fund - Regular Plan - Growth,3.2872855832355734
119551,2025-12-12,122.0783,-0.0084689045735495,SBI Bluechip Fund - Regular Plan - Growth,3.187240713245824
119551,2025-12-15,121.8644,-0.0017521541502462,SBI Bluechip Fund - Regular Plan - Growth,3.4109622522445884
119551,2025-12-16,120.1462,-0.0140992775576789,SBI Bluechip Fund - Regular Plan - Growth,2.8961706476762448
119551,2025-12-17,120.6322,0.0040450717542461,SBI Bluechip Fund - Regular Plan - Growth,2.853846436500229
119551,2025-12-18,121.3853,0.0062429434263819,SBI Bluechip Fund - Regular Plan - Growth,2.9859084015344997
119551,2025-12-19,120.9315,-0.0037385086991588,SBI Bluechip Fund - Regular Plan - Growth,2.602272669490984
119551,2025-12-22,122.6852,0.0145015980120977,SBI Bluechip Fund - Regular Plan - Growth,3.0772818675416342
119551,2025-12-23,121.4287,-0.0102416591406298,SBI Bluechip Fund - Regular Plan - Growth,3.1488384527639135
119551,2025-12-24,119.9324,-0.0123224575409273,SBI Bluechip Fund - Regular Plan - Growth,2.9738181597011977
119551,2025-12-25,120.2321,0.0024989077180144,SBI Bluechip Fund - Regular Plan - Growth,3.0235812471865677
119551,2025-12-26,121.4101,0.0097977162504854,SBI Bluechip Fund - Regular Plan - Growth,3.1554968499271703
119551,2025-12-29,123.2902,0.0154855320932936,SBI Bluechip Fund - Regular Plan - Growth,3.4616353634297607
119551,2025-12-30,122.8556,-0.0035250165868819,SBI Bluechip Fund - Regular Plan - Growth,3.309728268750572
119551,2025-12-31,124.0939,0.010079312623926,SBI Bluechip Fund - Regular Plan - Growth,3.751451191714286
119551,2026-01-01,124.1158,0.0001764792628806,SBI Bluechip Fund - Regular Plan - Growth,3.516012882367071
119551,2026-01-02,123.9909,-0.0010063182930778,SBI Bluechip Fund - Regular Plan - Growth,3.4984722060314244
119551,2026-01-05,125.0255,0.0083441607408285,SBI Bluechip Fund - Regular Plan - Growth,3.4638933510094803
119551,2026-01-06,125.8117,0.0062883171832945,SBI Bluechip Fund - Regular Plan - Growth,3.5161207385950375
119551,2026-01-07,124.1387,-0.0132976503775086,SBI Bluechip Fund - Regular Plan - Growth,3.0952435546418418
119551,2026-01-08,125.8307,0.013629915570245,SBI Bluechip Fund - Regular Plan - Growth,3.228900476638323
119551,2026-01-09,127.4373,0.0127679493160253,SBI Bluechip Fund - Regular Plan - Growth,3.368197565908768
119551,2026-01-12,126.8016,-0.0049883354402517,SBI Bluechip Fund - Regular Plan - Growth,3.1386659526348404
119551,2026-01-13,127.3106,0.004014144931925,SBI Bluechip Fund - Regular Plan - Growth,2.996426779764233
119551,2026-01-14,127.9325,0.0048849035351339,SBI Bluechip Fund - Regular Plan - Growth,3.0470898362980003
119551,2026-01-15,128.2931,0.0028186739100697,SBI Bluechip Fund - Regular Plan - Growth,2.972769308284069
119551,2026-01-16,127.7379,-0.0043275904939549,SBI Bluechip Fund - Regular Plan - Growth,2.884629968470238
119551,2026-01-19,127.049,-0.0053930744125274,SBI Bluechip Fund - Regular Plan - Growth,2.526587386921769
119551,2026-01-20,127.0859,0.0002904391219133,SBI Bluechip Fund - Regular Plan - Growth,2.651111544647403
119551,2026-01-21,128.4734,0.0109178122828732,SBI Bluechip Fund - Regular Plan - Growth,2.5637375797581066
119551,2026-01-22,129.1574,0.0053240592994348,SBI Bluechip Fund - Regular Plan - Growth,2.6666579797879324
119551,2026-01-23,128.8023,-0.0027493585346251,SBI Bluechip Fund - Regular Plan - Growth,2.892679916309596
119551,2026-01-26,129.7489,0.0073492476454224,SBI Bluechip Fund - Regular Plan - Growth,3.003065810355301
119551,2026-01-27,126.5952,-0.0243061790889941,SBI Bluechip Fund - Regular Plan - Growth,2.497906042595708
119551,2026-01-28,127.9503,0.0107041973155379,SBI Bluechip Fund - Regular Plan - Growth,2.5442875524791875
119551,2026-01-29,126.0672,-0.0147174332533803,SBI Bluechip Fund - Regular Plan - Growth,2.3227795236730855
119551,2026-01-30,125.7297,-0.0026771436186415,SBI Bluechip Fund - Regular Plan - Growth,2.338064801910572
119551,2026-02-02,124.5585,-0.0093152214631865,SBI Bluechip Fund - Regular Plan - Growth,2.500267878042295
119551,2026-02-03,123.2079,-0.0108430978215056,SBI Bluechip Fund - Regular Plan - Growth,2.3349519579415854
119551,2026-02-04,124.54,0.0108118067104463,SBI Bluechip Fund - Regular Plan - Growth,3.032874256553178
119551,2026-02-05,124.0913,-0.0036028585193512,SBI Bluechip Fund - Regular Plan - Growth,3.2762296976453307
119551,2026-02-06,124.5354,0.0035788165649002,SBI Bluechip Fund - Regular Plan - Growth,3.2080135269762637
119551,2026-02-09,124.5481,0.0001019790356799,SBI Bluechip Fund - Regular Plan - Growth,3.064829119298227
119551,2026-02-10,125.1377,0.0047339140460591,SBI Bluechip Fund - Regular Plan - Growth,3.073571191383023
119551,2026-02-11,125.2871,0.001193884816486,SBI Bluechip Fund - Regular Plan - Growth,3.2842166342069565
119551,2026-02-12,123.9414,-0.0107409302314444,SBI Bluechip Fund - Regular Plan - Growth,3.026283729734023
119551,2026-02-13,125.0997,0.0093455455562063,SBI Bluechip Fund - Regular Plan - Growth,3.1929171664229212
119551,2026-02-16,124.6204,-0.0038313441199299,SBI Bluechip Fund - Regular Plan - Growth,3.3354061877380436
119551,2026-02-17,122.9848,-0.0131246569582508,SBI Bluechip Fund - Regular Plan - Growth,2.770275118585231
119551,2026-02-18,122.5845,-0.0032548737730191,SBI Bluechip Fund - Regular Plan - Growth,2.5407178308793212
119551,2026-02-19,124.2819,0.0138467750816781,SBI Bluechip Fund - Regular Plan - Growth,2.8210097432842773
119551,2026-02-20,125.2819,0.0080462239473326,SBI Bluechip Fund - Regular Plan - Growth,2.958862499489647
119551,2026-02-23,124.9617,-0.0025558360784758,SBI Bluechip Fund - Regular Plan - Growth,2.85687738820453
119551,2026-02-24,124.6417,-0.0025607846244088,SBI Bluechip Fund - Regular Plan - Growth,3.2343013346487504
119551,2026-02-25,124.3528,-0.0023178438676622,SBI Bluechip Fund - Regular Plan - Growth,3.219648221235992
119551,2026-02-26,126.7167,0.0190096242304154,SBI Bluechip Fund - Regular Plan - Growth,3.656620403875951
119551,2026-02-27,127.2098,0.0038913576505701,SBI Bluechip Fund - Regular Plan - Growth,3.9324515026880933
119551,2026-03-02,127.7591,0.0043180635454187,SBI Bluechip Fund - Regular Plan - Growth,4.063931309117321
119551,2026-03-03,128.9917,0.0096478450458714,SBI Bluechip Fund - Regular Plan - Growth,3.968999951955815
119551,2026-03-04,129.3304,0.0026257503389752,SBI Bluechip Fund - Regular Plan - Growth,3.9005596720797455
119551,2026-03-05,129.1018,-0.0017675658623185,SBI Bluechip Fund - Regular Plan - Growth,3.9658799550889308
119551,2026-03-06,128.945,-0.0012145454207455,SBI Bluechip Fund - Regular Plan - Growth,3.8258872594619913
119551,2026-03-09,128.9301,-0.0001155531428126,SBI Bluechip Fund - Regular Plan - Growth,3.5883451063775893
119551,2026-03-10,128.9543,0.0001876986056783,SBI Bluechip Fund - Regular Plan - Growth,3.4226149368557053
119551,2026-03-11,129.8514,0.0069567280811886,SBI Bluechip Fund - Regular Plan - Growth,3.5392013736877703
119551,2026-03-12,129.9779,0.0009741904977536,SBI Bluechip Fund - Regular Plan - Growth,3.6819093730197436
119551,2026-03-13,130.888,0.007001959563895,SBI Bluechip Fund - Regular Plan - Growth,3.68744385132077
119551,2026-03-16,130.8623,-0.0001963510787849,SBI Bluechip Fund - Regular Plan - Growth,3.5995782261254927
