amfi_code,date,nav,daily_return,scheme
118635,2023-03-28,186.6737,-0.0201282568790965,Nippon India ETF Nifty 50 BeES
118635,2023-03-29,187.2245,0.0029506031112043,Nippon India ETF Nifty 50 BeES
118635,2023-03-30,188.5501,0.0070802699433032,Nippon India ETF Nifty 50 BeES
118635,2023-03-31,186.9722,-0.0083685980543102,Nippon India ETF Nifty 50 BeES
118635,2023-04-03,187.0552,0.000443916261348,Nippon India ETF Nifty 50 BeES
118635,2023-04-04,186.748,-0.0016422959639722,Nippon India ETF Nifty 50 BeES
118635,2023-04-05,187.004,0.0013708312806561,Nippon India ETF Nifty 50 BeES
118635,2023-04-06,186.2677,-0.0039373489337126,Nippon India ETF Nifty 50 BeES
118635,2023-04-07,188.3438,0.0111457864138548,Nippon India ETF Nifty 50 BeES
118635,2023-04-10,188.6695,0.0017292844256089,Nippon India ETF Nifty 50 BeES
118635,2023-04-11,187.4129,-0.0066603240057349,Nippon India ETF Nifty 50 BeES
118635,2023-04-12,188.9237,0.0080613447633539,Nippon India ETF Nifty 50 BeES
118635,2023-04-13,187.0744,-0.0097886077818717,Nippon India ETF Nifty 50 BeES
118635,2023-04-14,189.1502,0.0110961200463559,Nippon India ETF Nifty 50 BeES
118635,2023-04-17,190.79,0.0086693009047835,Nippon India ETF Nifty 50 BeES
118635,2023-04-18,193.0734,0.0119681325017033,Nippon India ETF Nifty 50 BeES
118635,2023-04-19,192.9229,-0.0007794962951913,Nippon India ETF Nifty 50 BeES
118635,2023-04-20,192.2398,-0.0035407927208226,Nippon India ETF Nifty 50 BeES
118635,2023-04-21,192.4714,0.0012047453232888,Nippon India ETF Nifty 50 BeES
118635,2023-04-24,192.4376,-0.0001756105062881,Nippon India ETF Nifty 50 BeES
118635,2023-04-25,191.5104,-0.0048181852195204,Nippon India ETF Nifty 50 BeES
118635,2023-04-26,190.7425,-0.0040097039116413,Nippon India ETF Nifty 50 BeES
118635,2023-04-27,190.2692,-0.0024813557544857,Nippon India ETF Nifty 50 BeES
118635,2023-04-28,188.5521,-0.0090245820132739,Nippon India ETF Nifty 50 BeES
118635,2023-05-01,189.6997,0.0060863814298541,Nippon India ETF Nifty 50 BeES
118635,2023-05-02,189.7163,8.750672773860657e-05,Nippon India ETF Nifty 50 BeES
118635,2023-05-03,189.3355,-0.0020072076041963,Nippon India ETF Nifty 50 BeES
118635,2023-05-04,187.7185,-0.0085403952243503,Nippon India ETF Nifty 50 BeES
118635,2023-05-05,186.0391,-0.0089463744915925,Nippon India ETF Nifty 50 BeES
118635,2023-05-08,189.1095,0.0165040574803898,Nippon India ETF Nifty 50 BeES
118635,2023-05-09,188.2377,-0.0046100275237362,Nippon India ETF Nifty 50 BeES
118635,2023-05-10,189.2788,0.0055307730598068,Nippon India ETF Nifty 50 BeES
118635,2023-05-11,189.6288,0.0018491241491389,Nippon India ETF Nifty 50 BeES
118635,2023-05-12,185.4635,-0.0219655453180107,Nippon India ETF Nifty 50 BeES
118635,2023-05-15,188.303,0.0153102901649111,Nippon India ETF Nifty 50 BeES
118635,2023-05-16,189.4586,0.0061369176274408,Nippon India ETF Nifty 50 BeES
118635,2023-05-17,188.3684,-0.0057542914388682,Nippon India ETF Nifty 50 BeES
118635,2023-05-18,188.4219,0.0002840179138325,Nippon India ETF Nifty 50 BeES
118635,2023-05-19,186.7533,-0.0088556584982956,Nippon India ETF Nifty 50 BeES
118635,2023-05-22,189.665,0.0155911568898647,Nippon India ETF Nifty 50 BeES
118635,2023-05-23,188.3576,-0.0068932064429388,Nippon India ETF Nifty 50 BeES
118635,2023-05-24,187.6493,-0.0037604004298206,Nippon India ETF Nifty 50 BeES
118635,2023-05-25,186.6277,-0.0054441982997005,Nippon India ETF Nifty 50 BeES
118635,2023-05-26,186.847,0.00117506672375,Nippon India ETF Nifty 50 BeES
118635,2023-05-29,189.0531,0.0118069864648615,Nippon India ETF Nifty 50 BeES
118635,2023-05-30,191.9428,0.0152851235975501,Nippon India ETF Nifty 50 BeES
118635,2023-05-31,191.4153,-0.002748214572258,Nippon India ETF Nifty 50 BeES
118635,2023-06-01,192.1083,0.0036204002501367,Nippon India ETF Nifty 50 BeES
118635,2023-06-02,192.3364,0.0011873510931073,Nippon India ETF Nifty 50 BeES
118635,2023-06-05,190.8949,-0.0074946811939913,Nippon India ETF Nifty 50 BeES
118635,2023-06-06,194.8203,0.0205631475749221,Nippon India ETF Nifty 50 BeES
118635,2023-06-07,197.1083,0.0117441560248086,Nippon India ETF Nifty 50 BeES
118635,2023-06-08,197.5157,0.0020668840429347,Nippon India ETF Nifty 50 BeES
118635,2023-06-09,200.1943,0.0135614535958406,Nippon India ETF Nifty 50 BeES
118635,2023-06-12,202.2957,0.0104968023565106,Nippon India ETF Nifty 50 BeES
118635,2023-06-13,202.5358,0.0011868764387972,Nippon India ETF Nifty 50 BeES
118635,2023-06-14,203.182,0.0031905470539035,Nippon India ETF Nifty 50 BeES
118635,2023-06-15,205.8198,0.0129824492327075,Nippon India ETF Nifty 50 BeES
118635,2023-06-16,204.3366,-0.0072063037666929,Nippon India ETF Nifty 50 BeES
118635,2023-06-19,207.2635,0.0143239145605829,Nippon India ETF Nifty 50 BeES
118635,2023-06-20,206.9885,-0.001326813452441,Nippon India ETF Nifty 50 BeES
118635,2023-06-21,209.6973,0.0130867173780186,Nippon India ETF Nifty 50 BeES
118635,2023-06-22,209.7965,0.0004730628386726,Nippon India ETF Nifty 50 BeES
118635,2023-06-23,210.4859,0.0032860414735229,Nippon India ETF Nifty 50 BeES
118635,2023-06-26,210.5353,0.0002346950555833,Nippon India ETF Nifty 50 BeES
118635,2023-06-27,209.7285,-0.0038321364635764,Nippon India ETF Nifty 50 BeES
118635,2023-06-28,209.3732,-0.0016940949847064,Nippon India ETF Nifty 50 BeES
118635,2023-06-29,211.8605,0.0118797439213806,Nippon India ETF Nifty 50 BeES
118635,2023-06-30,207.9906,-0.0182662648299234,Nippon India ETF Nifty 50 BeES
118635,2023-07-03,205.9972,-0.0095840869731613,Nippon India ETF Nifty 50 BeES
118635,2023-07-04,204.8826,-0.0054107531558681,Nippon India ETF Nifty 50 BeES
118635,2023-07-05,203.1861,-0.0082803517721855,Nippon India ETF Nifty 50 BeES
118635,2023-07-06,205.8203,0.0129644695183381,Nippon India ETF Nifty 50 BeES
118635,2023-07-07,208.0584,0.0108740488668999,Nippon India ETF Nifty 50 BeES
118635,2023-07-10,209.1775,0.0053787782661023,Nippon India ETF Nifty 50 BeES
118635,2023-07-11,208.1952,-0.004696011760347,Nippon India ETF Nifty 50 BeES
118635,2023-07-12,210.5925,0.0115146746899064,Nippon India ETF Nifty 50 BeES
118635,2023-07-13,207.9786,-0.012412122938851,Nippon India ETF Nifty 50 BeES
118635,2023-07-14,211.7682,0.018221105440656,Nippon India ETF Nifty 50 BeES
118635,2023-07-17,210.6929,-0.0050777217731462,Nippon India ETF Nifty 50 BeES
118635,2023-07-18,210.3497,-0.0016289110833824,Nippon India ETF Nifty 50 BeES
118635,2023-07-19,209.7196,-0.0029954879897617,Nippon India ETF Nifty 50 BeES
118635,2023-07-20,207.9919,-0.0082381427391623,Nippon India ETF Nifty 50 BeES
118635,2023-07-21,211.406,0.016414581529377,Nippon India ETF Nifty 50 BeES
118635,2023-07-24,212.886,0.0070007473770847,Nippon India ETF Nifty 50 BeES
118635,2023-07-25,215.1265,0.010524412126678,Nippon India ETF Nifty 50 BeES
118635,2023-07-26,213.0914,-0.0094600153862959,Nippon India ETF Nifty 50 BeES
118635,2023-07-27,213.5175,0.0019996114343423,Nippon India ETF Nifty 50 BeES
118635,2023-07-28,214.5412,0.0047944547870784,Nippon India ETF Nifty 50 BeES
118635,2023-07-31,215.1283,0.0027365373177739,Nippon India ETF Nifty 50 BeES
118635,2023-08-01,213.2037,-0.0089462892608735,Nippon India ETF Nifty 50 BeES
118635,2023-08-02,215.2008,0.0093670982257811,Nippon India ETF Nifty 50 BeES
118635,2023-08-03,215.5263,0.0015125408455731,Nippon India ETF Nifty 50 BeES
118635,2023-08-04,213.9577,-0.0072779980911842,Nippon India ETF Nifty 50 BeES
118635,2023-08-07,210.8403,-0.0145701697111156,Nippon India ETF Nifty 50 BeES
118635,2023-08-08,211.9997,0.0054989487303895,Nippon India ETF Nifty 50 BeES
118635,2023-08-09,216.4086,0.0207967275425391,Nippon India ETF Nifty 50 BeES
118635,2023-08-10,214.7275,-0.0077681755715808,Nippon India ETF Nifty 50 BeES
118635,2023-08-11,215.1384,0.0019135881524257,Nippon India ETF Nifty 50 BeES
118635,2023-08-14,217.2159,0.0096565745585168,Nippon India ETF Nifty 50 BeES
118635,2023-08-15,215.08,-0.0098330739140182,Nippon India ETF Nifty 50 BeES
118635,2023-08-16,214.3468,-0.003408964106379,Nippon India ETF Nifty 50 BeES
118635,2023-08-17,212.9521,-0.0065067451438509,Nippon India ETF Nifty 50 BeES
118635,2023-08-18,214.787,0.0086164916899151,Nippon India ETF Nifty 50 BeES
118635,2023-08-21,217.2433,0.0114359807623365,Nippon India ETF Nifty 50 BeES
118635,2023-08-22,217.6386,0.0018196188328938,Nippon India ETF Nifty 50 BeES
118635,2023-08-23,216.2551,-0.0063568686804638,Nippon India ETF Nifty 50 BeES
118635,2023-08-24,215.5835,-0.003105591498189,Nippon India ETF Nifty 50 BeES
118635,2023-08-25,214.584,-0.0046362546298764,Nippon India ETF Nifty 50 BeES
118635,2023-08-28,212.9833,-0.007459549640234,Nippon India ETF Nifty 50 BeES
118635,2023-08-29,212.9152,-0.000319743378941,Nippon India ETF Nifty 50 BeES
118635,2023-08-30,214.0302,0.0052368266802933,Nippon India ETF Nifty 50 BeES
118635,2023-08-31,215.0022,0.0045414151834646,Nippon India ETF Nifty 50 BeES
118635,2023-09-01,215.0986,0.0004483675050768,Nippon India ETF Nifty 50 BeES
118635,2023-09-04,215.3102,0.0009837349011105,Nippon India ETF Nifty 50 BeES
118635,2023-09-05,215.2774,-0.0001523383471847,Nippon India ETF Nifty 50 BeES
118635,2023-09-06,213.1125,-0.0100563273246517,Nippon India ETF Nifty 50 BeES
118635,2023-09-07,213.5023,0.0018290808845091,Nippon India ETF Nifty 50 BeES
118635,2023-09-08,212.594,-0.0042542867219697,Nippon India ETF Nifty 50 BeES
118635,2023-09-11,210.3696,-0.010463136306763,Nippon India ETF Nifty 50 BeES
118635,2023-09-12,211.1181,0.0035580235927625,Nippon India ETF Nifty 50 BeES
118635,2023-09-13,210.1716,-0.0044832726327111,Nippon India ETF Nifty 50 BeES
118635,2023-09-14,210.6726,0.0023837664080208,Nippon India ETF Nifty 50 BeES
118635,2023-09-15,212.2495,0.0074850739963336,Nippon India ETF Nifty 50 BeES
118635,2023-09-18,210.7129,-0.007239593026132,Nippon India ETF Nifty 50 BeES
118635,2023-09-19,210.9808,0.0012713981915677,Nippon India ETF Nifty 50 BeES
118635,2023-09-20,207.9831,-0.0142084019019739,Nippon India ETF Nifty 50 BeES
118635,2023-09-21,210.7185,0.0131520301409104,Nippon India ETF Nifty 50 BeES
118635,2023-09-22,208.4938,-0.0105576871513417,Nippon India ETF Nifty 50 BeES
118635,2023-09-25,207.7237,-0.0036936350145663,Nippon India ETF Nifty 50 BeES
118635,2023-09-26,210.1214,0.0115427368181868,Nippon India ETF Nifty 50 BeES
118635,2023-09-27,209.8264,-0.0014039502877859,Nippon India ETF Nifty 50 BeES
118635,2023-09-28,207.8862,-0.0092466915507295,Nippon India ETF Nifty 50 BeES
118635,2023-09-29,209.2116,0.0063756035754176,Nippon India ETF Nifty 50 BeES
118635,2023-10-02,210.5066,0.0061899053398568,Nippon India ETF Nifty 50 BeES
118635,2023-10-03,209.5259,-0.004658761292995,Nippon India ETF Nifty 50 BeES
118635,2023-10-04,208.7348,-0.0037756668745964,Nippon India ETF Nifty 50 BeES
118635,2023-10-05,208.0992,-0.0030450121398061,Nippon India ETF Nifty 50 BeES
118635,2023-10-06,207.8539,-0.0011787647429686,Nippon India ETF Nifty 50 BeES
118635,2023-10-09,204.7622,-0.0148743901365334,Nippon India ETF Nifty 50 BeES
118635,2023-10-10,204.5637,-0.0009694172068868,Nippon India ETF Nifty 50 BeES
118635,2023-10-11,207.6812,0.0152397517252571,Nippon India ETF Nifty 50 BeES
118635,2023-10-12,206.2693,-0.0067984006255742,Nippon India ETF Nifty 50 BeES
118635,2023-10-13,205.392,-0.0042531777632444,Nippon India ETF Nifty 50 BeES
118635,2023-10-16,203.5157,-0.0091352146140063,Nippon India ETF Nifty 50 BeES
118635,2023-10-17,204.644,0.0055440440221565,Nippon India ETF Nifty 50 BeES
118635,2023-10-18,206.7771,0.0104234670940754,Nippon India ETF Nifty 50 BeES
118635,2023-10-19,208.8932,0.0102337251078576,Nippon India ETF Nifty 50 BeES
118635,2023-10-20,206.8758,-0.0096575666417098,Nippon India ETF Nifty 50 BeES
118635,2023-10-23,207.8314,0.0046191966387563,Nippon India ETF Nifty 50 BeES
118635,2023-10-24,210.3946,0.0123330738281126,Nippon India ETF Nifty 50 BeES
118635,2023-10-25,211.3835,0.0047002156899464,Nippon India ETF Nifty 50 BeES
118635,2023-10-26,212.3228,0.0044435823988153,Nippon India ETF Nifty 50 BeES
118635,2023-10-27,211.6135,-0.0033406680770977,Nippon India ETF Nifty 50 BeES
118635,2023-10-30,212.1046,0.0023207404064486,Nippon India ETF Nifty 50 BeES
118635,2023-10-31,214.3736,0.0106975520568626,Nippon India ETF Nifty 50 BeES
118635,2023-11-01,215.0614,0.003208417454388,Nippon India ETF Nifty 50 BeES
118635,2023-11-02,212.984,-0.0096595669887761,Nippon India ETF Nifty 50 BeES
118635,2023-11-03,212.2996,-0.0032133869210833,Nippon India ETF Nifty 50 BeES
118635,2023-11-06,214.5231,0.0104734064501299,Nippon India ETF Nifty 50 BeES
118635,2023-11-07,215.2054,0.0031805432608422,Nippon India ETF Nifty 50 BeES
118635,2023-11-08,215.5264,0.0014915982591514,Nippon India ETF Nifty 50 BeES
118635,2023-11-09,214.6615,-0.0040129654650196,Nippon India ETF Nifty 50 BeES
118635,2023-11-10,216.873,0.0103022665918202,Nippon India ETF Nifty 50 BeES
118635,2023-11-13,219.9592,0.0142304482346811,Nippon India ETF Nifty 50 BeES
118635,2023-11-14,222.361,0.0109192977606755,Nippon India ETF Nifty 50 BeES
118635,2023-11-15,225.1196,0.0124059524826745,Nippon India ETF Nifty 50 BeES
118635,2023-11-16,224.5751,-0.0024187143189664,Nippon India ETF Nifty 50 BeES
118635,2023-11-17,223.7725,-0.0035738601474517,Nippon India ETF Nifty 50 BeES
118635,2023-11-20,223.6015,-0.0007641689662493,Nippon India ETF Nifty 50 BeES
118635,2023-11-21,223.7876,0.0008322842199179,Nippon India ETF Nifty 50 BeES
118635,2023-11-22,226.5424,0.012309886696135,Nippon India ETF Nifty 50 BeES
118635,2023-11-23,228.8338,0.0101146628622279,Nippon India ETF Nifty 50 BeES
118635,2023-11-24,229.9637,0.0049376447010887,Nippon India ETF Nifty 50 BeES
118635,2023-11-27,227.4014,-0.0111421933113791,Nippon India ETF Nifty 50 BeES
118635,2023-11-28,224.3953,-0.0132193557295601,Nippon India ETF Nifty 50 BeES
118635,2023-11-29,224.9536,0.0024880200253749,Nippon India ETF Nifty 50 BeES
118635,2023-11-30,226.698,0.007754488036644,Nippon India ETF Nifty 50 BeES
118635,2023-12-01,226.6672,-0.0001358635718003,Nippon India ETF Nifty 50 BeES
118635,2023-12-04,230.3686,0.0163296674596058,Nippon India ETF Nifty 50 BeES
118635,2023-12-05,228.4534,-0.0083136330211669,Nippon India ETF Nifty 50 BeES
118635,2023-12-06,226.3206,-0.0093358207844574,Nippon India ETF Nifty 50 BeES
118635,2023-12-07,225.2089,-0.0049120583808986,Nippon India ETF Nifty 50 BeES
118635,2023-12-08,224.0329,-0.0052218184982919,Nippon India ETF Nifty 50 BeES
118635,2023-12-11,225.1166,0.0048372359595398,Nippon India ETF Nifty 50 BeES
118635,2023-12-12,224.4563,-0.0029331466448943,Nippon India ETF Nifty 50 BeES
118635,2023-12-13,221.7435,-0.0120860942642286,Nippon India ETF Nifty 50 BeES
118635,2023-12-14,223.4837,0.0078478061363691,Nippon India ETF Nifty 50 BeES
118635,2023-12-15,220.3995,-0.0138005590564322,Nippon India ETF Nifty 50 BeES
118635,2023-12-18,218.5872,-0.0082227954237645,Nippon India ETF Nifty 50 BeES
118635,2023-12-19,215.813,-0.0126915025216481,Nippon India ETF Nifty 50 BeES
118635,2023-12-20,216.2909,0.00221441711111,Nippon India ETF Nifty 50 BeES
118635,2023-12-21,216.7325,0.0020416947731041,Nippon India ETF Nifty 50 BeES
118635,2023-12-22,220.2744,0.0163422652347942,Nippon India ETF Nifty 50 BeES
118635,2023-12-25,222.0435,0.0080313463570891,Nippon India ETF Nifty 50 BeES
118635,2023-12-26,224.7964,0.0123980211084764,Nippon India ETF Nifty 50 BeES
118635,2023-12-27,225.4446,0.0028834981343117,Nippon India ETF Nifty 50 BeES
118635,2023-12-28,223.7636,-0.0074563773095475,Nippon India ETF Nifty 50 BeES
118635,2023-12-29,224.1141,0.0015663852387073,Nippon India ETF Nifty 50 BeES
118635,2024-01-01,225.3202,0.0053816337303185,Nippon India ETF Nifty 50 BeES
118635,2024-01-02,226.7396,0.0062994795850526,Nippon India ETF Nifty 50 BeES
118635,2024-01-03,225.9806,-0.0033474523197535,Nippon India ETF Nifty 50 BeES
118635,2024-01-04,227.004,0.0045287073315141,Nippon India ETF Nifty 50 BeES
118635,2024-01-05,225.3924,-0.0070994343712004,Nippon India ETF Nifty 50 BeES
118635,2024-01-08,223.5903,-0.0079953893742645,Nippon India ETF Nifty 50 BeES
118635,2024-01-09,221.6709,-0.0085844511143821,Nippon India ETF Nifty 50 BeES
118635,2024-01-10,221.83,0.0007177306538657,Nippon India ETF Nifty 50 BeES
118635,2024-01-11,219.8139,-0.0090884911869451,Nippon India ETF Nifty 50 BeES
118635,2024-01-12,219.1637,-0.0029579567079242,Nippon India ETF Nifty 50 BeES
118635,2024-01-15,220.9042,0.0079415523647392,Nippon India ETF Nifty 50 BeES
118635,2024-01-16,219.1633,-0.0078807917640316,Nippon India ETF Nifty 50 BeES
118635,2024-01-17,218.3727,-0.0036073557936022,Nippon India ETF Nifty 50 BeES
118635,2024-01-18,218.6136,0.001103159873006,Nippon India ETF Nifty 50 BeES
118635,2024-01-19,219.169,0.0025405555738526,Nippon India ETF Nifty 50 BeES
118635,2024-01-22,218.3874,-0.0035661977743202,Nippon India ETF Nifty 50 BeES
118635,2024-01-23,219.9126,0.0069839194019434,Nippon India ETF Nifty 50 BeES
118635,2024-01-24,221.0925,0.0053653133108335,Nippon India ETF Nifty 50 BeES
118635,2024-01-25,223.2811,0.0098990241640941,Nippon India ETF Nifty 50 BeES
118635,2024-01-26,223.2471,-0.0001522744200025,Nippon India ETF Nifty 50 BeES
118635,2024-01-29,222.4262,-0.0036770914381418,Nippon India ETF Nifty 50 BeES
118635,2024-01-30,221.3004,-0.0050614540912895,Nippon India ETF Nifty 50 BeES
118635,2024-01-31,221.972,0.0030347889113622,Nippon India ETF Nifty 50 BeES
118635,2024-02-01,221.4017,-0.0025692429675815,Nippon India ETF Nifty 50 BeES
118635,2024-02-02,220.4858,-0.0041368246043277,Nippon India ETF Nifty 50 BeES
118635,2024-02-05,219.7912,-0.0031503162561943,Nippon India ETF Nifty 50 BeES
118635,2024-02-06,218.6769,-0.0050698117122068,Nippon India ETF Nifty 50 BeES
118635,2024-02-07,219.1466,0.0021479177727505,Nippon India ETF Nifty 50 BeES
118635,2024-02-08,216.7379,-0.010991272508905,Nippon India ETF Nifty 50 BeES
118635,2024-02-09,217.3885,0.0030017823370993,Nippon India ETF Nifty 50 BeES
118635,2024-02-12,218.7091,0.006074838365415,Nippon India ETF Nifty 50 BeES
118635,2024-02-13,217.7835,-0.0042321055685382,Nippon India ETF Nifty 50 BeES
118635,2024-02-14,221.3527,0.0163887530506212,Nippon India ETF Nifty 50 BeES
118635,2024-02-15,221.4988,0.0006600326085923,Nippon India ETF Nifty 50 BeES
118635,2024-02-16,218.7976,-0.0121950999283065,Nippon India ETF Nifty 50 BeES
118635,2024-02-19,218.4069,-0.0017856685813737,Nippon India ETF Nifty 50 BeES
118635,2024-02-20,218.6317,0.0010292715111106,Nippon India ETF Nifty 50 BeES
118635,2024-02-21,219.5503,0.0042015865036955,Nippon India ETF Nifty 50 BeES
118635,2024-02-22,219.201,-0.0015909793792128,Nippon India ETF Nifty 50 BeES
118635,2024-02-23,217.5048,-0.0077381033845648,Nippon India ETF Nifty 50 BeES
118635,2024-02-26,215.6744,-0.0084154464637101,Nippon India ETF Nifty 50 BeES
118635,2024-02-27,214.6338,-0.0048248656307841,Nippon India ETF Nifty 50 BeES
118635,2024-02-28,213.7659,-0.0040436315249509,Nippon India ETF Nifty 50 BeES
118635,2024-02-29,211.8975,-0.0087404024683075,Nippon India ETF Nifty 50 BeES
118635,2024-03-01,210.7383,-0.0054705694970446,Nippon India ETF Nifty 50 BeES
118635,2024-03-04,211.9888,0.0059339000077347,Nippon India ETF Nifty 50 BeES
118635,2024-03-05,214.9808,0.0141139531899798,Nippon India ETF Nifty 50 BeES
118635,2024-03-06,216.4265,0.0067247865855928,Nippon India ETF Nifty 50 BeES
118635,2024-03-07,218.8663,0.0112731111947934,Nippon India ETF Nifty 50 BeES
118635,2024-03-08,220.7331,0.0085294081363829,Nippon India ETF Nifty 50 BeES
118635,2024-03-11,222.3589,0.007365456290878,Nippon India ETF Nifty 50 BeES
118635,2024-03-12,221.8591,-0.0022477175413261,Nippon India ETF Nifty 50 BeES
118635,2024-03-13,222.2299,0.0016713310384832,Nippon India ETF Nifty 50 BeES
118635,2024-03-14,221.58,-0.0029244489602883,Nippon India ETF Nifty 50 BeES
118635,2024-03-15,221.2969,-0.001277642386497,Nippon India ETF Nifty 50 BeES
118635,2024-03-18,221.5347,0.0010745744743825,Nippon India ETF Nifty 50 BeES
118635,2024-03-19,222.948,0.006379587486746,Nippon India ETF Nifty 50 BeES
118635,2024-03-20,223.8377,0.0039906166460341,Nippon India ETF Nifty 50 BeES
118635,2024-03-21,223.6566,-0.0008090683562242,Nippon India ETF Nifty 50 BeES
118635,2024-03-22,223.8738,0.0009711316366249,Nippon India ETF Nifty 50 BeES
118635,2024-03-25,224.7858,0.0040737236782508,Nippon India ETF Nifty 50 BeES
118635,2024-03-26,226.1344,0.0059994892915833,Nippon India ETF Nifty 50 BeES
118635,2024-03-27,223.4541,-0.0118526858363875,Nippon India ETF Nifty 50 BeES
118635,2024-03-28,221.6055,-0.0082728399255149,Nippon India ETF Nifty 50 BeES
118635,2024-03-29,223.7396,0.0096301761463502,Nippon India ETF Nifty 50 BeES
118635,2024-04-01,223.7435,1.7430977797383562e-05,Nippon India ETF Nifty 50 BeES
118635,2024-04-02,223.0828,-0.0029529349455962,Nippon India ETF Nifty 50 BeES
118635,2024-04-03,222.7168,-0.0016406464326249,Nippon India ETF Nifty 50 BeES
118635,2024-04-04,222.3511,-0.001641995574649,Nippon India ETF Nifty 50 BeES
118635,2024-04-05,223.4846,0.0050977935346396,Nippon India ETF Nifty 50 BeES
118635,2024-04-08,221.5802,-0.0085213925254805,Nippon India ETF Nifty 50 BeES
118635,2024-04-09,221.7395,0.0007189270521463,Nippon India ETF Nifty 50 BeES
118635,2024-04-10,222.3015,0.0025345055797456,Nippon India ETF Nifty 50 BeES
118635,2024-04-11,223.1392,0.0037683056569568,Nippon India ETF Nifty 50 BeES
118635,2024-04-12,223.6621,0.0023433802756307,Nippon India ETF Nifty 50 BeES
118635,2024-04-15,224.725,0.0047522579820182,Nippon India ETF Nifty 50 BeES
118635,2024-04-16,223.7889,-0.004165535654689,Nippon India ETF Nifty 50 BeES
118635,2024-04-17,222.1841,-0.0071710437827792,Nippon India ETF Nifty 50 BeES
118635,2024-04-18,226.817,0.0208516270966283,Nippon India ETF Nifty 50 BeES
118635,2024-04-19,226.3748,-0.0019495893164974,Nippon India ETF Nifty 50 BeES
118635,2024-04-22,226.1498,-0.0009939268858547,Nippon India ETF Nifty 50 BeES
118635,2024-04-23,227.526,0.0060853469691328,Nippon India ETF Nifty 50 BeES
118635,2024-04-24,230.6384,0.0136793157705052,Nippon India ETF Nifty 50 BeES
118635,2024-04-25,229.7306,-0.0039360314674398,Nippon India ETF Nifty 50 BeES
118635,2024-04-26,227.9768,-0.0076341593153024,Nippon India ETF Nifty 50 BeES
118635,2024-04-29,225.786,-0.009609749764011,Nippon India ETF Nifty 50 BeES
118635,2024-04-30,228.869,0.0136545224238882,Nippon India ETF Nifty 50 BeES
118635,2024-05-01,227.0486,-0.0079538950229171,Nippon India ETF Nifty 50 BeES
118635,2024-05-02,227.1145,0.0002902462292213,Nippon India ETF Nifty 50 BeES
118635,2024-05-03,225.4204,-0.0074592331180968,Nippon India ETF Nifty 50 BeES
118635,2024-05-06,222.8774,-0.0112811440313299,Nippon India ETF Nifty 50 BeES
118635,2024-05-07,222.4592,-0.001876367904507,Nippon India ETF Nifty 50 BeES
118635,2024-05-08,220.8712,-0.0071383876234384,Nippon India ETF Nifty 50 BeES
118635,2024-05-09,219.7371,-0.0051346667197895,Nippon India ETF Nifty 50 BeES
118635,2024-05-10,223.4921,0.0170886026984062,Nippon India ETF Nifty 50 BeES
118635,2024-05-13,224.3868,0.0040032734937833,Nippon India ETF Nifty 50 BeES
118635,2024-05-14,226.2217,0.0081773972444012,Nippon India ETF Nifty 50 BeES
118635,2024-05-15,227.8721,0.0072954981772306,Nippon India ETF Nifty 50 BeES
118635,2024-05-16,227.8015,-0.0003098229225955,Nippon India ETF Nifty 50 BeES
118635,2024-05-17,227.0998,-0.0030803133429763,Nippon India ETF Nifty 50 BeES
118635,2024-05-20,227.6806,0.0025574659246727,Nippon India ETF Nifty 50 BeES
118635,2024-05-21,228.1126,0.0018973948592897,Nippon India ETF Nifty 50 BeES
118635,2024-05-22,227.1696,-0.0041339233343532,Nippon India ETF Nifty 50 BeES
118635,2024-05-23,227.5287,0.0015807572844253,Nippon India ETF Nifty 50 BeES
118635,2024-05-24,226.3331,-0.0052547217120301,Nippon India ETF Nifty 50 BeES
118635,2024-05-27,226.1321,-0.000888071607732,Nippon India ETF Nifty 50 BeES
118635,2024-05-28,225.6285,-0.0022270168631521,Nippon India ETF Nifty 50 BeES
118635,2024-05-29,223.4113,-0.0098267727702838,Nippon India ETF Nifty 50 BeES
118635,2024-05-30,219.2639,-0.018563966997193,Nippon India ETF Nifty 50 BeES
118635,2024-05-31,217.6965,-0.0071484635637696,Nippon India ETF Nifty 50 BeES
118635,2024-06-03,221.0507,0.015407689145209,Nippon India ETF Nifty 50 BeES
118635,2024-06-04,220.6046,-0.0020180890628258,Nippon India ETF Nifty 50 BeES
118635,2024-06-05,222.1254,0.006893781906633,Nippon India ETF Nifty 50 BeES
118635,2024-06-06,218.4071,-0.0167396434626566,Nippon India ETF Nifty 50 BeES
118635,2024-06-07,216.7228,-0.0077117456346428,Nippon India ETF Nifty 50 BeES
118635,2024-06-10,214.4428,-0.0105203513428213,Nippon India ETF Nifty 50 BeES
118635,2024-06-11,214.1983,-0.0011401641836424,Nippon India ETF Nifty 50 BeES
118635,2024-06-12,218.6018,0.0205580529817464,Nippon India ETF Nifty 50 BeES
118635,2024-06-13,219.5405,0.0042941091976369,Nippon India ETF Nifty 50 BeES
118635,2024-06-14,222.7251,0.0145057517861169,Nippon India ETF Nifty 50 BeES
118635,2024-06-17,222.3762,-0.0015665050773351,Nippon India ETF Nifty 50 BeES
118635,2024-06-18,224.9918,0.0117620500755026,Nippon India ETF Nifty 50 BeES
118635,2024-06-19,228.9625,0.0176481987343537,Nippon India ETF Nifty 50 BeES
